"","sent_raw","syuzhet","bing","afinn","nrc"
"592","591,""But the relentless Ghost pinioned him in both his arms, and forced him to observe what happened next.""",-1.6,-1,-3,-1
"593","592,""They were in another scene and place; a room, not very large or handsome, but full of comfort.""",1.75,2,5,2
"594","593,""Near to the winter fire sat a beautiful young girl, so like that last that Scrooge believed it was the same, until he saw her, now a comely matron, sitting opposite her daughter.""",2.7,3,3,4
"595","594,""The noise in this room was perfectly tumultuous, for there were more children there, than Scrooge in his agitated state of mind could count; and, unlike the celebrated herd in the poem, they were not forty children conducting themselves like one, but every child was conducting itself like forty.""",1.6,1,8,0
"596","595,""The consequences were uproarious beyond belief; but no one seemed to care; on the contrary, the mother and daughter laughed heartily, and enjoyed it very much; and the latter, soon beginning to mingle in the sports, got pillaged by the young brigands most ruthlessly.""",2.15,0,4,2
"597","596,What would I not have given to be one of them!",0,0,0,0
"598","597,""Though I never could have been so rude, no, no!""",-0.5,-1,-3,0
"599","598,""I wouldn't for the wealth of all the world have crushed that braided hair, and torn it down; and for the precious little shoe, I wouldn't have plucked it off, God bless my soul! to save my life.""",1.25,1,4,3
"600","599,""As to measuring her waist in sport, as they did, bold young brood, I couldn't have done it; I should have expected my arm to have grown round it for a punishment, and never come straight again.""",0.15,-1,3,1
"601","600,""And yet I should have dearly liked, I own, to have touched her lips; to have questioned her, that she might have opened them; to have looked upon the lashes of her downcast eyes, and never raised a blush; to have let loose waves of hair, an inch of which would be a keepsake beyond price: in short, I should have liked, I do confess, to have had the lightest licence of a child, and yet to have been man enough to know its value.""",1.3,-1,-1,0
"602","601,""But now a knocking at the door was heard, and such a rush immediately ensued that she with laughing face and plundered dress was borne towards it the centre of a flushed and boisterous group, just in time to greet the father, who came home attended by a man laden with Christmas toys and presents.""",1.15,-1,2,0
"603","602,""Then the shouting and the struggling, and the onslaught that was made on the defenceless porter!""",-1.5,-2,-2,0
"604","603,""The scaling him with chairs for ladders to dive into his pockets, despoil him of brown-paper parcels, hold on tight by his cravat, hug him round his neck, pommel his back, and kick his legs in irrepressible affection!""",1.1,0,5,1
"605","604,The shouts of wonder and delight with which the development of every package was received!",1.6,2,3,2
"606","605,""The terrible announcement that the baby had been taken in the act of putting a doll's frying-pan into his mouth, and was more than suspected of having swallowed a fictitious turkey, glued on a wooden platter!""",-1.25,-3,-4,-1
"607","606,The immense relief of finding this a false alarm!",-0.35,0,-3,1
"608","607,""The joy, and gratitude, and ecstasy!""",2.25,3,3,3
"609","608,They are all indescribable alike.",0,0,0,0
"610","609,""It is enough that by degrees the children and their emotions got out of the parlour, and by one stair at a time, up to the top of the house; where they went to bed, and so subsided.""",-0.25,2,2,1
"611","610,""And now Scrooge looked on more attentively than ever, when the master of the house, having his daughter leaning fondly on him, sat down with her and her mother at his own fireside; and when he thought that such another creature, quite as graceful and as full of promise, might have called him father, and been a spring-time in the haggard winter of his life, his sight grew very dim indeed.""",1.85,2,3,3
"612","611,""""""Belle,"""" said the husband, turning to his wife with a smile, """"I saw an old friend of yours this afternoon.""""""",1.55,1,3,2
"613","612,""""""Who was it?""""""",0,0,0,0
"614","613,""""""Guess!""""""",0,0,0,0
"615","614,""""""How can I? Tut, don't I know?"""" she added in the same breath, laughing as he laughed.""",1.4,0,2,1
"616","615,""""""Mr. Scrooge.""""""",0,0,0,0
"617","616,""""""Mr. Scrooge it was. I passed his office window; and as it was not shut up, and he had a candle inside, I could scarcely help seeing him. His partner lies upon the point of death, I hear; and there he sat alone. Quite alone in the world, I do believe.""""""",-2.05,-3,-2,-1
"618","617,""""""Spirit!"""" said Scrooge in a broken voice, """"remove me from this place.""""""",-0.5,-1,0,-1
"619","618,""""""I told you these were shadows of the things that have been,"""" said the Ghost.""",-0.6,0,-1,0
"620","619,""""""That they are what they are, do not blame me!""""""",-0.75,-1,-2,-1
"621","620,""""""Remove me!""""""",-0.25,0,0,-1
"622","621,""Scrooge exclaimed, """"I cannot bear it!""""""",0,0,0,0
"623","622,""He turned upon the Ghost, and seeing that it looked upon him with a face, in which in some strange way there were fragments of all the faces it had shown him, wrestled with it.""",-1.5,-1,-2,0
"624","623,""""""Leave me! Take me back. Haunt me no longer!""""""",-1,-1,-3,-2
"625","624,""In the struggle, if that can be called a struggle in which the Ghost with no visible resistance on its own part was undisturbed by any effort of its adversary, Scrooge observed that its light was burning high and bright; and dimly connecting that with its influence over him, he seized the extinguisher-cap, and by a sudden action pressed it down upon its head.""",-2.85,-3,-4,-1
"626","625,""The Spirit dropped beneath it, so that the extinguisher covered its whole form; but though Scrooge pressed it down with all his force, he could not hide the light: which streamed from under it, in an unbroken flood upon the ground.""",0.3,0,-1,1
"627","626,""He was conscious of being exhausted, and overcome by an irresistible drowsiness; and, further, of being in his own bedroom.""",-0.15,0,0,-2
"628","627,""He gave the cap a parting squeeze, in which his hand relaxed; and had barely time to reel to bed, before he sank into a heavy sleep.""",0.5,1,2,0
"629","628,THE SECOND OF THE THREE SPIRITS",0.25,0,0,1
"630","629,""AWAKING in the middle of a prodigiously tough snore, and sitting up in bed to get his thoughts together, Scrooge had no occasion to be told that the bell was again upon the stroke of One.""",0.8,2,-1,-2
"631","630,""He felt that he was restored to consciousness in the right nick of time, for the especial purpose of holding a conference with the second messenger despatched to him through Jacob Marley's intervention.""",1.1,2,1,1
"632","631,""But finding that he turned uncomfortably cold when he began to wonder which of his curtains this new spectre would draw back, he put them every one aside with his own hands; and lying down again, established a sharp look-out all round the bed.""",-0.3,-1,0,-1
"633","632,""For he wished to challenge the Spirit on the moment of its appearance, and did not wish to be taken by surprise, and made nervous.""",0.9,-1,-1,0
"634","633,""Gentlemen of the free-and-easy sort, who plume themselves on being acquainted with a move or two, and being usually equal to the time-of-day, express the wide range of their capacity for adventure by observing that they are good for anything from pitch-and-toss to manslaughter; between which opposite extremes, no doubt, there lies a tolerably wide and comprehensive range of subjects.""",-0.75,2,4,1
"635","634,""Without venturing for Scrooge quite as hardily as this, I don't mind calling on you to believe that he was ready for a good broad field of strange appearances, and that nothing between a baby and rhinoceros would have astonished him very much.""",2.15,2,4,2
"636","635,""Now, being prepared for almost anything, he was not by any means prepared for nothing; and, consequently, when the Bell struck One, and no shape appeared, he was taken with a violent fit of trembling.""",-0.85,-2,-5,0
"637","636,""Five minutes, ten minutes, a quarter of an hour went by, yet nothing came.""",0,0,0,0
"638","637,""All this time, he lay upon his bed, the very core and centre of a blaze of ruddy light, which streamed upon it when the clock proclaimed the hour; and which, being only light, was more alarming than a dozen ghosts, as he was powerless to make out what it meant, or would be at; and was sometimes apprehensive that he might be at that very moment an interesting case of spontaneous combustion, without having the consolation of knowing it.""",-0.9,-1,-2,-2
"639","638,""At last, however, he began to think--as you or I would have thought at first; for it is always the person not in the predicament who knows what ought to have been done in it, and would unquestionably have done it too--at last, I say, he began to think that the source and secret of this ghostly light might be in the adjoining room, from whence, on further tracing it, it seemed to shine.""",0,1,0,0
"640","639,""This idea taking full possession of his mind, he got up softly and shuffled in his slippers to the door.""",0,0,0,0
"641","640,""The moment Scrooge's hand was on the lock, a strange voice called him by his name, and bade him enter.""",-0.5,-1,-1,0
"642","641,He obeyed.",0,0,0,0
"643","642,It was his own room.",0,0,0,0
"644","643,There was no doubt about that.",-0.75,-1,-2,-1
"645","644,But it had undergone a surprising transformation.",0,0,0,0
"646","645,""The walls and ceiling were so hung with living green, that it looked a perfect grove; from every part of which, bright gleaming berries glistened.""",1.25,1,4,2
"647","646,""The crisp leaves of holly, mistletoe, and ivy reflected back the light, as if so many little mirrors had been scattered there; and such a mighty blaze went roaring up the chimney, as that dull petrification of a hearth had never known in Scrooge's time, or Marley's, or for many and many a winter season gone.""",0.45,1,-2,-1
"648","647,""Heaped up on the floor, to form a kind of throne, were turkeys, geese, game, poultry, brawn, great joints of meat, sucking-pigs, long wreaths of sausages, mince-pies, plum-puddings, barrels of oysters, red-hot chestnuts, cherry-cheeked apples, juicy oranges, luscious pears, immense twelfth-cakes, and seething bowls of punch, that made the chamber dim with their delicious steam.""",2,0,8,6
"649","648,""In easy state upon this couch, there sat a jolly Giant, glorious to see; who bore a glowing torch, in shape not unlike Plenty's horn, and held it up, high up, to shed its light on Scrooge, as he came peeping round the door.""",1.55,3,3,0
