,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale,syuzhet_roll100,syuzhet_stdscaler_roll10,bing_roll100,bing_stdscaler_roll10,afinn_roll100,afinn_stdscaler_roll10,nrc_roll100,nrc_stdscaler_roll10
291,292,"291,""Scrooge was very much dismayed to hear the spectre going on at this rate, and began to quake exceedingly.""",-0.15,0,-2,0,111,19,was very much dismayed to hear the spectre going on at this rate and began to quake exceedingly,-0.25548473858019854,-0.125,-0.18771152372899041,-0.1358406654925466,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.8483021008627571,-1.0,-0.5810029006002463,-0.9695004449028511,-0.17206249066521606,0.0,-0.15390049712749404,0.0,-0.27158273381294956,-0.35251798561151076,-0.5179856115107914,-0.09352517985611511,-0.3089028776978417,-1.7148109155054343,-1.489345372617795,-1.6257835994534846,-1.2011272444609564,-0.27158273381294956,-1.7148109155054343,-0.35251798561151076,-1.489345372617795,-0.5179856115107914,-1.6257835994534846,-0.09352517985611511,-1.2011272444609564
292,293,"292,""""""Hear me!"""" cried the Ghost.""",-1.6,0,-3,0,35,5,me cried the ghost,-1.5384741344134993,-1.3333333333333335,-3.9737144665778077,-5.49797695491856,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-1.2061955384704162,-1.5,-2.9314830541999353,-5.518024987306348,-0.17206249066521606,0.0,-0.15390049712749404,0.0,-0.26798561151079126,-0.3381294964028777,-0.5179856115107914,-0.08633093525179857,-0.3026079136690647,-1.6991900692482413,-1.4279867567372724,-1.6257835994534846,-1.1743012680300524,-0.26798561151079126,-1.6991900692482413,-0.3381294964028777,-1.4279867567372724,-0.5179856115107914,-1.6257835994534846,-0.08633093525179857,-1.1743012680300524
293,294,"293,""""""My time is nearly gone.""""""",0.0,0,0,0,33,5,time is nearly gone,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,-0.26798561151079126,-0.34532374100719426,-0.5251798561151079,-0.08633093525179857,-0.30620503597122295,-1.6991900692482413,-1.4586660646775338,-1.6393278577904131,-1.1743012680300524,-0.26798561151079126,-1.6991900692482413,-0.34532374100719426,-1.4586660646775338,-0.5251798561151079,-1.6393278577904131,-0.08633093525179857,-1.1743012680300524
294,295,"294,""""""I will,"""" said Scrooge.""",0.0,0,0,0,31,4,will said scrooge,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,-0.2625899280575539,-0.3381294964028777,-0.5107913669064749,-0.07913669064748201,-0.2976618705035971,-1.675758799862452,-1.4279867567372724,-1.6122393411165563,-1.1474752915991486,-0.2625899280575539,-1.675758799862452,-0.3381294964028777,-1.4279867567372724,-0.5107913669064749,-1.6122393411165563,-0.07913669064748201,-1.1474752915991486
295,296,"295,""""""But don't be hard upon me! Don't be flowery, Jacob! Pray!""""""",0.45,-1,0,2,67,11,do not be hard upon me do not be flowery jacob pray,0.2754074252128914,0.375,0.4050088907442959,0.7036324389682045,-0.7858436595984516,-1.0,-0.9396421821177349,-4.5643738730837855,-0.13251522564743914,0.0,-0.08000713078384815,0.0,1.2193561477199704,2.0,1.6952741994187168,3.709443493431524,-0.2625899280575539,-0.34532374100719426,-0.5107913669064749,-0.07913669064748201,-0.2994604316546763,-1.675758799862452,-1.4586660646775338,-1.6122393411165563,-1.1474752915991486,-0.2625899280575539,-1.675758799862452,-0.34532374100719426,-1.4586660646775338,-0.5107913669064749,-1.6122393411165563,-0.07913669064748201,-1.1474752915991486
296,297,"296,""""""How it is that I appear before you in a shape that you can see, I may not tell. I have sat invisible beside you many and many a day.""""""",0.0,-1,0,1,142,30,it is that i appear before you in a shape that you can see i may not tell i have sat invisible beside you many and many a day,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.7858436595984516,-1.0,-0.35853597041202107,-1.6745670224142777,-0.13251522564743914,0.0,-0.08000713078384815,0.0,0.5236468285273771,1.0,0.18530998952651762,0.6804560623572322,-0.2553956834532373,-0.3381294964028777,-0.5107913669064749,-0.07913669064748201,-0.2958633093525179,-1.6445171073480656,-1.4279867567372724,-1.6122393411165563,-1.1474752915991486,-0.2553956834532373,-1.6445171073480656,-0.3381294964028777,-1.4279867567372724,-0.5107913669064749,-1.6122393411165563,-0.07913669064748201,-1.1474752915991486
297,298,"297,It was not an agreeable idea.",0.75,1,2,1,33,6,was not an agreeable idea,0.5408535071094364,0.625,1.4250781028199424,2.1483619392789604,0.7669745321787148,1.0,1.659637404309884,8.361689907263308,0.5832716495678789,1.0,1.504673332479002,3.0665895936111816,0.5236468285273771,1.0,1.5398942956323882,3.397751486079957,-0.2697841726618704,-0.3597122302158273,-0.5467625899280576,-0.1079136690647482,-0.32104316546762585,-1.7070004923768378,-1.5200246805580564,-1.6799606328011987,-1.2547791973227642,-0.2697841726618704,-1.7070004923768378,-0.3597122302158273,-1.5200246805580564,-0.5467625899280576,-1.6799606328011987,-0.1079136690647482,-1.2547791973227642
298,299,"298,""Scrooge shivered, and wiped the perspiration from his brow.""",0.0,0,0,0,65,9,shivered and wiped the perspiration from his brow,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,-0.2697841726618704,-0.3597122302158273,-0.5467625899280576,-0.1079136690647482,-0.32104316546762585,-1.7070004923768378,-1.5200246805580564,-1.6799606328011987,-1.2547791973227642,-0.2697841726618704,-1.7070004923768378,-0.3597122302158273,-1.5200246805580564,-0.5467625899280576,-1.6799606328011987,-0.1079136690647482,-1.2547791973227642
299,300,"299,""""""That is no light part of my penance,"""" pursued the Ghost.""",-0.85,0,-2,0,65,11,is no light part of my penance pursued the ghost,-0.8748589296721369,-0.7083333333333334,-1.0302154481620656,-1.3290834958288307,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.8483021008627571,-1.0,-0.9450325244450406,-1.6739512677205448,-0.17206249066521606,0.0,-0.15390049712749404,0.0,-0.27697841726618694,-0.3669064748201439,-0.5611510791366906,-0.1079136690647482,-0.3282374100719424,-1.7382421848912237,-1.5507039884983178,-1.7070491494750555,-1.2547791973227642,-0.27697841726618694,-1.7382421848912237,-0.3669064748201439,-1.5507039884983178,-0.5611510791366906,-1.7070491494750555,-0.1079136690647482,-1.2547791973227642
300,301,"300,""""""I am here to-night to warn you, that you have yet a chance and hope of escaping my fate. A chance and hope of my procuring, Ebenezer.""""""",-0.5,0,1,-1,143,27,am here to night to warn you that you have yet a chance and hope of escaping my fate a chance and hope of my procuring ebenezer,-0.5651718341261678,-0.4166666666666667,-0.31681334640197156,-0.31868826990167964,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.22537821196021987,0.5,0.09629663789830159,0.34117370339880043,-0.8677718098578093,-1.0,-0.5307870837430768,-0.756034299568328,-0.2827338129496402,-0.3669064748201439,-0.5611510791366906,-0.11510791366906475,-0.3314748201438848,-1.763235538902733,-1.5507039884983178,-1.7070491494750555,-1.2816051737536684,-0.2827338129496402,-1.763235538902733,-0.3669064748201439,-1.5507039884983178,-0.5611510791366906,-1.7070491494750555,-0.11510791366906475,-1.2816051737536684
301,302,"301,""""""You were always a good friend to me,"""" said Scrooge.""",1.55,1,4,2,60,10,were always a good friend to me said scrooge,1.248709725500223,1.2916666666666667,1.7903814352000564,2.6657430097040504,0.7669745321787148,1.0,0.9877342605307938,5.020355278986262,1.2990585247831967,2.0,1.8228759030242896,3.6823583331874525,1.2193561477199704,2.0,1.8800069363364205,4.080017268999109,-0.2694244604316545,-0.3597122302158273,-0.5539568345323741,-0.08633093525179857,-0.3173561151079136,-1.7054384077511182,-1.5200246805580564,-1.6935048911381272,-1.1743012680300524,-0.2694244604316545,-1.7054384077511182,-0.3597122302158273,-1.5200246805580564,-0.5539568345323741,-1.6935048911381272,-0.08633093525179857,-1.1743012680300524
302,303,"302,""""""Thank'ee!""""""",0.0,0,0,0,19,1,,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,-0.27230215827338117,-0.3597122302158273,-0.5467625899280576,-0.08633093525179857,-0.3162769784172661,-1.7179350847568728,-1.5200246805580564,-1.6799606328011987,-1.1743012680300524,-0.27230215827338117,-1.7179350847568728,-0.3597122302158273,-1.5200246805580564,-0.5467625899280576,-1.6799606328011987,-0.08633093525179857,-1.1743012680300524
303,304,"303,""""""You will be haunted,"""" resumed the Ghost, """"by Three Spirits.""""""",-1.1,0,-3,0,71,10,will be haunted resumed the ghost by three spirits,-1.0960639979192577,-0.9166666666666667,-1.427540867428197,-1.8918176197899712,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-1.2061955384704162,-1.5,-1.5071694061399514,-2.7617687498905896,-0.17206249066521606,0.0,-0.15390049712749404,0.0,-0.2712230215827337,-0.3669064748201439,-0.5467625899280576,-0.07194244604316546,-0.3142086330935252,-1.7132488308797151,-1.5507039884983178,-1.6799606328011987,-1.1206493151682446,-0.2712230215827337,-1.7132488308797151,-0.3669064748201439,-1.5507039884983178,-0.5467625899280576,-1.6799606328011987,-0.07194244604316546,-1.1206493151682446
304,305,"304,Scrooge's countenance fell almost as low as the Ghost's had done.",-0.5,-1,0,-1,69,11,own countenance fell almost as low as the ghost own had done,-0.5651718341261678,-0.4166666666666667,-0.6438088953795836,-0.7818138210757828,-0.7858436595984516,-1.0,-0.9396421821177349,-4.5643738730837855,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.8677718098578093,-1.0,-1.0784878454005995,-1.854721746715762,-0.2482014388489207,-0.3597122302158273,-0.5107913669064749,-0.050359712230215826,-0.2922661870503596,-1.6132754148336792,-1.5200246805580564,-1.6122393411165563,-1.040171385875533,-0.2482014388489207,-1.6132754148336792,-0.3597122302158273,-1.5200246805580564,-0.5107913669064749,-1.6122393411165563,-0.050359712230215826,-1.040171385875533
305,306,"305,""""""Is that the chance and hope you mentioned, Jacob?"""" he demanded, in a faltering voice.""",0.35,0,3,1,94,15,that the chance and hope you mentioned jacob he demanded in a faltering voice,0.18692539791404306,0.2916666666666667,0.19163391984451858,0.4014283223871457,-0.009434563709868416,0.0,-0.021800212997289025,0.0,0.9411650871755378,1.5,0.8717513220019344,1.8417924841042506,0.5236468285273771,1.0,0.5242944865158699,1.360458789562994,-0.2402877697841725,-0.35251798561151076,-0.4892086330935252,-0.050359712230215826,-0.28309352517985603,-1.5789095530678543,-1.489345372617795,-1.5716065661057708,-1.040171385875533,-0.2402877697841725,-1.5789095530678543,-0.35251798561151076,-1.489345372617795,-0.4892086330935252,-1.5716065661057708,-0.050359712230215826,-1.040171385875533
306,307,"306,""""""It is.""""""",0.0,0,0,0,16,2,is,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,-0.2258992805755394,-0.3381294964028777,-0.45323741007194246,-0.04316546762589928,-0.2651079136690647,-1.5164261680390823,-1.4279867567372724,-1.5038852744211284,-1.013345409444629,-0.2258992805755394,-1.5164261680390823,-0.3381294964028777,-1.4279867567372724,-0.45323741007194246,-1.5038852744211284,-0.04316546762589928,-1.013345409444629
307,308,"307,""""""I--I think I'd rather not,"""" said Scrooge.""",0.0,0,0,0,50,7,i think I would rather not said scrooge,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,-0.22302158273381278,-0.3381294964028777,-0.4460431654676259,-0.04316546762589928,-0.26258992805755393,-1.5039294910333278,-1.4279867567372724,-1.4903410160841999,-1.013345409444629,-0.22302158273381278,-1.5039294910333278,-0.3381294964028777,-1.4279867567372724,-0.4460431654676259,-1.4903410160841999,-0.04316546762589928,-1.013345409444629
308,309,"308,""""""Without their visits,"""" said the Ghost, """"you cannot hope to shun the path I tread. Expect the first to-morrow, when the bell tolls One.""""""",-0.2,-1,1,1,146,24,their visits said the ghost you cannot hope to shun the path i tread expect the first to morrow when the bell tolls one,-0.2997257522296227,-0.16666666666666669,-0.19305106388952942,-0.14340308488203862,-0.7858436595984516,-1.0,-0.4426848477334868,-2.0930344166036017,0.22537821196021987,0.5,0.11832543032006125,0.3838026542607913,0.5236468285273771,1.0,0.2700772914808729,0.8504992266280941,-0.21043165467625885,-0.31654676258992803,-0.41007194244604317,-0.03597122302158273,-0.2432553956834532,-1.449256529133152,-1.3359488329164881,-1.4226197243995573,-0.986519433013725,-0.21043165467625885,-1.449256529133152,-0.31654676258992803,-1.3359488329164881,-0.41007194244604317,-1.4226197243995573,-0.03597122302158273,-0.986519433013725
309,310,"309,""""""Couldn't I take 'em all at once, and have it over, Jacob?"""" hinted Scrooge.""",0.0,0,0,0,83,14,not i take them all at once and have it over jacob hinted scrooge,-0.12276169763192607,0.0,-0.09179953426175227,0.0,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-0.17206249066521606,0.0,-0.15390049712749404,0.0,-0.20791366906474804,-0.31654676258992803,-0.39568345323741005,-0.03597122302158273,-0.2390287769784172,-1.4383219367531168,-1.3359488329164881,-1.3955312077257003,-0.986519433013725,-0.20791366906474804,-1.4383219367531168,-0.31654676258992803,-1.3359488329164881,-0.39568345323741005,-1.3955312077257003,-0.03597122302158273,-0.986519433013725
310,311,"310,""""""Expect the second on the next night at the same hour. The third upon the next night when the last stroke of Twelve has ceased to vibrate. Look to see me no more; and look that, for your own sake, you remember what has passed between us!""""""",0.15,-1,-1,0,246,47,the second on the next night at the same hour the third upon the next night when the last stroke of twelve has ceased to vibrate look to see me no more and look that for your own sake you remember what has passed between us,0.00996134331634641,0.125,-0.053014447689274144,0.054931526292561386,-0.7858436595984516,-1.0,-0.23676383946008653,-1.0690014112455326,-0.49040866325509813,-0.5,-0.181303978095162,-0.19602428693472881,-0.17206249066521606,0.0,-0.15390049712749404,0.0,-0.21223021582733798,-0.33093525179856115,-0.4028776978417266,-0.04316546762589928,-0.24730215827338126,-1.4570669522617485,-1.397307448797011,-1.4090754660626288,-1.013345409444629,-0.21223021582733798,-1.4570669522617485,-0.33093525179856115,-1.397307448797011,-0.4028776978417266,-1.4090754660626288,-0.04316546762589928,-1.013345409444629
311,312,"311,""When it had said these words, the spectre took its wrapper from the table, and bound it round its head, as before.""",-0.25,0,0,-2,120,22,it had said these words the spectre took its wrapper from the table and bound it round its head as before,-0.3439667658790469,-0.20833333333333334,-0.22986457437777505,-0.19554225738401562,-0.009434563709868416,0.0,-0.021800212997289025,0.0,-0.13251522564743914,0.0,-0.08000713078384815,0.0,-1.5634811290504025,-2.0,-1.0789079214334358,-1.8555644190223115,-0.18812949640287754,-0.302158273381295,-0.34532374100719426,-0.02158273381294964,-0.21429856115107912,-1.3524072823385551,-1.2745902170359655,-1.300721399367201,-0.9328674801519173,-0.18812949640287754,-1.3524072823385551,-0.302158273381295,-1.2745902170359655,-0.34532374100719426,-1.300721399367201,-0.02158273381294964,-0.9328674801519173
312,313,"312,""Scrooge knew this, by the smart sound its teeth made, when the jaws were brought together by the bandage.""",0.25,1,1,0,111,19,knew this by the smart sound its teeth made when the jaws were brought together by the bandage,0.09844337061519474,0.20833333333333334,0.06805378151697795,0.2264011091542443,0.7669745321787148,1.0,0.5097852725374878,2.6435432058207513,0.22537821196021987,0.5,0.17049075412435094,0.48475022245142557,-0.17206249066521606,0.0,-0.15390049712749404,0.0,-0.18417266187050343,-0.302158273381295,-0.35251798561151076,0.0,-0.2097122302158273,-1.3352243514556426,-1.2745902170359655,-1.3142656577041294,-0.8523895508592055,-0.18417266187050343,-1.3352243514556426,-0.302158273381295,-1.2745902170359655,-0.35251798561151076,-1.3142656577041294,0.0,-0.8523895508592055
